game_pk,game_date,game_type,season,away_team,away_team_id,home_team,home_team_id,venue,status
745444,2024-03-20,R,2024,Los Angeles Dodgers,119,San Diego Padres,135,Gocheok Sky Dome,Final
746175,2024-03-21,R,2024,San Diego Padres,135,Los Angeles Dodgers,119,Gocheok Sky Dome,Final
747060,2024-03-28,R,2024,Los Angeles Angels,108,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
746737,2024-03-28,R,2024,Washington Nationals,120,Cincinnati Reds,113,Great American Ball Park,Final
745445,2024-03-28,R,2024,San Francisco Giants,137,San Diego Padres,135,Petco Park,Final
746165,2024-03-28,R,2024,St. Louis Cardinals,138,Los Angeles Dodgers,119,Dodger Stadium,Final
745116,2024-03-28,R,2024,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
746335,2024-03-28,R,2024,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
746821,2024-03-28,R,2024,Detroit Tigers,116,Chicago White Sox,145,Guaranteed Rate Field,Final
746089,2024-03-28,R,2024,Pittsburgh Pirates,134,Miami Marlins,146,loanDepot park,Final
746418,2024-03-28,R,2024,New York Yankees,147,Houston Astros,117,Minute Maid Park,Final
745039,2024-03-28,R,2024,Chicago Cubs,112,Texas Rangers,140,Globe Life Field,Final
745687,2024-03-28,R,2024,Cleveland Guardians,114,Oakland Athletics,133,Oakland Coliseum,Final
747224,2024-03-28,R,2024,Colorado Rockies,115,Arizona Diamondbacks,109,Chase Field,Final
745283,2024-03-28,R,2024,Boston Red Sox,111,Seattle Mariners,136,T-Mobile Park,Final
745848,2024-03-29,R,2024,Milwaukee Brewers,158,New York Mets,121,Citi Field,Postponed
745604,2024-03-29,R,2024,Atlanta Braves,144,Philadelphia Phillies,143,Citizens Bank Park,Postponed
745848,2024-03-29,R,2024,Milwaukee Brewers,158,New York Mets,121,Citi Field,Final
745604,2024-03-29,R,2024,Atlanta Braves,144,Philadelphia Phillies,143,Citizens Bank Park,Final
745117,2024-03-29,R,2024,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
746091,2024-03-29,R,2024,Pittsburgh Pirates,134,Miami Marlins,146,loanDepot park,Final
746412,2024-03-29,R,2024,New York Yankees,147,Houston Astros,117,Minute Maid Park,Final
747223,2024-03-29,R,2024,Colorado Rockies,115,Arizona Diamondbacks,109,Chase Field,Final
745682,2024-03-29,R,2024,Cleveland Guardians,114,Oakland Athletics,133,Oakland Coliseum,Final
745276,2024-03-29,R,2024,Boston Red Sox,111,Seattle Mariners,136,T-Mobile Park,Final
745435,2024-03-29,R,2024,San Francisco Giants,137,San Diego Padres,135,Petco Park,Final
746167,2024-03-29,R,2024,St. Louis Cardinals,138,Los Angeles Dodgers,119,Dodger Stadium,Final
745850,2024-03-30,R,2024,Milwaukee Brewers,158,New York Mets,121,Citi Field,Final
746818,2024-03-30,R,2024,Detroit Tigers,116,Chicago White Sox,145,Guaranteed Rate Field,Final
747063,2024-03-30,R,2024,Los Angeles Angels,108,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
745599,2024-03-30,R,2024,Atlanta Braves,144,Philadelphia Phillies,143,Citizens Bank Park,Final
745684,2024-03-30,R,2024,Cleveland Guardians,114,Oakland Athletics,133,Oakland Coliseum,Final
746736,2024-03-30,R,2024,Washington Nationals,120,Cincinnati Reds,113,Great American Ball Park,Final
745119,2024-03-30,R,2024,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
746333,2024-03-30,R,2024,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
746087,2024-03-30,R,2024,Pittsburgh Pirates,134,Miami Marlins,146,loanDepot park,Final
745037,2024-03-30,R,2024,Chicago Cubs,112,Texas Rangers,140,Globe Life Field,Final
745436,2024-03-30,R,2024,San Francisco Giants,137,San Diego Padres,135,Petco Park,Final
746410,2024-03-30,R,2024,New York Yankees,147,Houston Astros,117,Minute Maid Park,Final
747221,2024-03-30,R,2024,Colorado Rockies,115,Arizona Diamondbacks,109,Chase Field,Final
746168,2024-03-30,R,2024,St. Louis Cardinals,138,Los Angeles Dodgers,119,Dodger Stadium,Final
745278,2024-03-30,R,2024,Boston Red Sox,111,Seattle Mariners,136,T-Mobile Park,Final
747062,2024-03-31,R,2024,Los Angeles Angels,108,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
745602,2024-03-31,R,2024,Atlanta Braves,144,Philadelphia Phillies,143,Citizens Bank Park,Final
746739,2024-03-31,R,2024,Washington Nationals,120,Cincinnati Reds,113,Great American Ball Park,Final
745115,2024-03-31,R,2024,Toronto Blue Jays,141,Tampa Bay Rays,139,Tropicana Field,Final
746090,2024-03-31,R,2024,Pittsburgh Pirates,134,Miami Marlins,146,loanDepot park,Final
745845,2024-03-31,R,2024,Milwaukee Brewers,158,New York Mets,121,Citi Field,Final
746332,2024-03-31,R,2024,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
746815,2024-03-31,R,2024,Detroit Tigers,116,Chicago White Sox,145,Guaranteed Rate Field,Final
746413,2024-03-31,R,2024,New York Yankees,147,Houston Astros,117,Minute Maid Park,Final
745035,2024-03-31,R,2024,Chicago Cubs,112,Texas Rangers,140,Globe Life Field,Final
745683,2024-03-31,R,2024,Cleveland Guardians,114,Oakland Athletics,133,Oakland Coliseum,Final
747222,2024-03-31,R,2024,Colorado Rockies,115,Arizona Diamondbacks,109,Chase Field,Final
745279,2024-03-31,R,2024,Boston Red Sox,111,Seattle Mariners,136,T-Mobile Park,Final
745438,2024-03-31,R,2024,San Francisco Giants,137,San Diego Padres,135,Petco Park,Final
746166,2024-03-31,R,2024,St. Louis Cardinals,138,Los Angeles Dodgers,119,Dodger Stadium,Final
746817,2024-04-01,R,2024,Atlanta Braves,144,Chicago White Sox,145,Guaranteed Rate Field,Completed Early
746899,2024-04-01,R,2024,Colorado Rockies,115,Chicago Cubs,112,Wrigley Field,Final
744875,2024-04-01,R,2024,Pittsburgh Pirates,134,Washington Nationals,120,Nationals Park,Final
747058,2024-04-01,R,2024,Kansas City Royals,118,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
745600,2024-04-01,R,2024,Cincinnati Reds,113,Philadelphia Phillies,143,Citizens Bank Park,Final
746085,2024-04-01,R,2024,Los Angeles Angels,108,Miami Marlins,146,loanDepot park,Final
745109,2024-04-01,R,2024,Texas Rangers,140,Tampa Bay Rays,139,Tropicana Field,Final
745842,2024-04-01,R,2024,Detroit Tigers,116,New York Mets,121,Citi Field,Final
746409,2024-04-01,R,2024,Toronto Blue Jays,141,Houston Astros,117,Minute Maid Park,Final
745675,2024-04-01,R,2024,Boston Red Sox,111,Oakland Athletics,133,Oakland Coliseum,Final
745277,2024-04-01,R,2024,Cleveland Guardians,114,Seattle Mariners,136,T-Mobile Park,Final
745437,2024-04-01,R,2024,St. Louis Cardinals,138,San Diego Padres,135,Petco Park,Final
747218,2024-04-01,R,2024,New York Yankees,147,Arizona Diamondbacks,109,Chase Field,Final
746170,2024-04-01,R,2024,San Francisco Giants,137,Los Angeles Dodgers,119,Dodger Stadium,Final
746009,2024-04-02,R,2024,Minnesota Twins,142,Milwaukee Brewers,158,American Family Field,Final
747057,2024-04-02,R,2024,Kansas City Royals,118,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
745598,2024-04-02,R,2024,Cincinnati Reds,113,Philadelphia Phillies,143,Citizens Bank Park,Final
746086,2024-04-02,R,2024,Los Angeles Angels,108,Miami Marlins,146,loanDepot park,Final
745111,2024-04-02,R,2024,Texas Rangers,140,Tampa Bay Rays,139,Tropicana Field,Final
746898,2024-04-02,R,2024,Colorado Rockies,115,Chicago Cubs,112,Wrigley Field,Final
746814,2024-04-02,R,2024,Atlanta Braves,144,Chicago White Sox,145,Guaranteed Rate Field,Final
746411,2024-04-02,R,2024,Toronto Blue Jays,141,Houston Astros,117,Minute Maid Park,Final
745680,2024-04-02,R,2024,Boston Red Sox,111,Oakland Athletics,133,Oakland Coliseum,Final
745273,2024-04-02,R,2024,Cleveland Guardians,114,Seattle Mariners,136,T-Mobile Park,Final
745439,2024-04-02,R,2024,St. Louis Cardinals,138,San Diego Padres,135,Petco Park,Final
747220,2024-04-02,R,2024,New York Yankees,147,Arizona Diamondbacks,109,Chase Field,Final
746169,2024-04-02,R,2024,San Francisco Giants,137,Los Angeles Dodgers,119,Dodger Stadium,Final
745844,2024-04-04,R,2024,Detroit Tigers,116,New York Mets,121,Citi Field,Postponed
747059,2024-04-03,R,2024,Kansas City Royals,118,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
745114,2024-04-03,R,2024,Texas Rangers,140,Tampa Bay Rays,139,Tropicana Field,Final
746083,2024-04-03,R,2024,Los Angeles Angels,108,Miami Marlins,146,loanDepot park,Final
746008,2024-04-03,R,2024,Minnesota Twins,142,Milwaukee Brewers,158,American Family Field,Final
745678,2024-04-03,R,2024,Boston Red Sox,111,Oakland Athletics,133,Oakland Coliseum,Final
747219,2024-04-03,R,2024,New York Yankees,147,Arizona Diamondbacks,109,Chase Field,Final
745603,2024-04-03,R,2024,Cincinnati Reds,113,Philadelphia Phillies,143,Citizens Bank Park,Final
745275,2024-04-03,R,2024,Cleveland Guardians,114,Seattle Mariners,136,T-Mobile Park,Final
745440,2024-04-03,R,2024,St. Louis Cardinals,138,San Diego Padres,135,Petco Park,Final
744869,2024-04-03,R,2024,Pittsburgh Pirates,134,Washington Nationals,120,Nationals Park,Final
746900,2024-04-03,R,2024,Colorado Rockies,115,Chicago Cubs,112,Wrigley Field,Final
746407,2024-04-03,R,2024,Toronto Blue Jays,141,Houston Astros,117,Minute Maid Park,Final
746163,2024-04-03,R,2024,San Francisco Giants,137,Los Angeles Dodgers,119,Dodger Stadium,Final
746816,2024-06-27,R,2024,Atlanta Braves,144,Chicago White Sox,145,Guaranteed Rate Field,Postponed
745843,2024-04-04,R,2024,Detroit Tigers,116,New York Mets,121,Citi Field,Postponed
745844,2024-04-04,R,2024,Detroit Tigers,116,New York Mets,121,Citi Field,Final
745843,2024-04-04,R,2024,Detroit Tigers,116,New York Mets,121,Citi Field,Final
744870,2024-04-04,R,2024,Pittsburgh Pirates,134,Washington Nationals,120,Nationals Park,Final
745928,2024-04-04,R,2024,Cleveland Guardians,114,Minnesota Twins,142,Target Field,Final
745200,2024-04-04,R,2024,Miami Marlins,146,St. Louis Cardinals,138,Busch Stadium,Final
746327,2024-04-04,R,2024,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
745764,2024-04-05,R,2024,Toronto Blue Jays,141,New York Yankees,147,Yankee Stadium,Final
746497,2024-04-05,R,2024,Oakland Athletics,133,Detroit Tigers,116,Comerica Park,Final
746897,2024-04-05,R,2024,Los Angeles Dodgers,119,Chicago Cubs,112,Wrigley Field,Final
746576,2024-04-05,R,2024,Tampa Bay Rays,139,Colorado Rockies,115,Coors Field,Final
745524,2024-04-05,R,2024,Baltimore Orioles,110,Pittsburgh Pirates,134,PNC Park,Final
745361,2024-04-05,R,2024,San Diego Padres,135,San Francisco Giants,137,Oracle Park,Final
746733,2024-04-05,R,2024,New York Mets,121,Cincinnati Reds,113,Great American Ball Park,Final
744874,2024-04-05,R,2024,Philadelphia Phillies,143,Washington Nationals,120,Nationals Park,Final
747143,2024-04-05,R,2024,Arizona Diamondbacks,109,Atlanta Braves,144,Truist Park,Final
746328,2024-04-05,R,2024,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
745033,2024-04-05,R,2024,Houston Astros,117,Texas Rangers,140,Globe Life Field,Final
746007,2024-04-05,R,2024,Seattle Mariners,136,Milwaukee Brewers,158,American Family Field,Final
746249,2024-04-05,R,2024,Boston Red Sox,111,Los Angeles Angels,108,Angel Stadium,Final
746498,2024-04-06,R,2024,Oakland Athletics,133,Detroit Tigers,116,Comerica Park,Final
745926,2024-04-06,R,2024,Cleveland Guardians,114,Minnesota Twins,142,Target Field,Final
745197,2024-04-06,R,2024,Miami Marlins,146,St. Louis Cardinals,138,Busch Stadium,Final
746896,2024-04-06,R,2024,Los Angeles Dodgers,119,Chicago Cubs,112,Wrigley Field,Final
745522,2024-04-06,R,2024,Baltimore Orioles,110,Pittsburgh Pirates,134,PNC Park,Final
744873,2024-04-06,R,2024,Philadelphia Phillies,143,Washington Nationals,120,Nationals Park,Final
746731,2024-04-06,R,2024,New York Mets,121,Cincinnati Reds,113,Great American Ball Park,Final
745031,2024-04-06,R,2024,Houston Astros,117,Texas Rangers,140,Globe Life Field,Final
745766,2024-04-06,R,2024,Toronto Blue Jays,141,New York Yankees,147,Yankee Stadium,Final
746329,2024-04-06,R,2024,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
746006,2024-04-06,R,2024,Seattle Mariners,136,Milwaukee Brewers,158,American Family Field,Final
747140,2024-04-06,R,2024,Arizona Diamondbacks,109,Atlanta Braves,144,Truist Park,Final
746575,2024-04-06,R,2024,Tampa Bay Rays,139,Colorado Rockies,115,Coors Field,Final
745359,2024-04-06,R,2024,San Diego Padres,135,San Francisco Giants,137,Oracle Park,Final
746248,2024-04-06,R,2024,Boston Red Sox,111,Los Angeles Angels,108,Angel Stadium,Final
745523,2024-04-07,R,2024,Baltimore Orioles,110,Pittsburgh Pirates,134,PNC Park,Final
744871,2024-04-07,R,2024,Philadelphia Phillies,143,Washington Nationals,120,Nationals Park,Final
747141,2024-04-07,R,2024,Arizona Diamondbacks,109,Atlanta Braves,144,Truist Park,Final
745765,2024-04-07,R,2024,Toronto Blue Jays,141,New York Yankees,147,Yankee Stadium,Final
746734,2024-04-07,R,2024,New York Mets,121,Cincinnati Reds,113,Great American Ball Park,Final
746493,2024-04-07,R,2024,Oakland Athletics,133,Detroit Tigers,116,Comerica Park,Final
746330,2024-04-07,R,2024,Chicago White Sox,145,Kansas City Royals,118,Kauffman Stadium,Final
746003,2024-04-07,R,2024,Seattle Mariners,136,Milwaukee Brewers,158,American Family Field,Final
745198,2024-04-07,R,2024,Miami Marlins,146,St. Louis Cardinals,138,Busch Stadium,Final
746895,2024-04-07,R,2024,Los Angeles Dodgers,119,Chicago Cubs,112,Wrigley Field,Final
746574,2024-04-07,R,2024,Tampa Bay Rays,139,Colorado Rockies,115,Coors Field,Final
745362,2024-04-07,R,2024,San Diego Padres,135,San Francisco Giants,137,Oracle Park,Final
746251,2024-04-07,R,2024,Boston Red Sox,111,Los Angeles Angels,108,Angel Stadium,Final
745032,2024-04-07,R,2024,Houston Astros,117,Texas Rangers,140,Globe Life Field,Final
745927,2024-08-09,R,2024,Cleveland Guardians,114,Minnesota Twins,142,Target Field,Postponed
746654,2024-04-08,R,2024,Chicago White Sox,145,Cleveland Guardians,114,Progressive Field,Final
745761,2024-04-08,R,2024,Miami Marlins,146,New York Yankees,147,Yankee Stadium,Final
745520,2024-04-08,R,2024,Detroit Tigers,116,Pittsburgh Pirates,134,PNC Park,Final
746735,2024-04-08,R,2024,Milwaukee Brewers,158,Cincinnati Reds,113,Great American Ball Park,Final
744956,2024-04-08,R,2024,Seattle Mariners,136,Toronto Blue Jays,141,Rogers Centre,Final
747142,2024-04-08,R,2024,New York Mets,121,Atlanta Braves,144,Truist Park,Final
745925,2024-04-08,R,2024,Los Angeles Dodgers,119,Minnesota Twins,142,Target Field,Final
745194,2024-04-08,R,2024,Philadelphia Phillies,143,St. Louis Cardinals,138,Busch Stadium,Final
745034,2024-04-08,R,2024,Houston Astros,117,Texas Rangers,140,Globe Life Field,Final
746569,2024-04-08,R,2024,Arizona Diamondbacks,109,Colorado Rockies,115,Coors Field,Final
746252,2024-04-08,R,2024,Tampa Bay Rays,139,Los Angeles Angels,108,Angel Stadium,Final
745432,2024-04-08,R,2024,Chicago Cubs,112,San Diego Padres,135,Petco Park,Final
745363,2024-04-08,R,2024,Washington Nationals,120,San Francisco Giants,137,Oracle Park,Final
745517,2024-04-09,R,2024,Detroit Tigers,116,Pittsburgh Pirates,134,PNC Park,Final
746981,2024-04-09,R,2024,Baltimore Orioles,110,Boston Red Sox,111,Fenway Park,Final
746653,2024-04-09,R,2024,Chicago White Sox,145,Cleveland Guardians,114,Progressive Field,Final
746732,2024-04-09,R,2024,Milwaukee Brewers,158,Cincinnati Reds,113,Great American Ball Park,Final
745762,2024-04-09,R,2024,Miami Marlins,146,New York Yankees,147,Yankee Stadium,Final
744957,2024-04-09,R,2024,Seattle Mariners,136,Toronto Blue Jays,141,Rogers Centre,Final
747138,2024-04-09,R,2024,New York Mets,121,Atlanta Braves,144,Truist Park,Final
746326,2024-04-09,R,2024,Houston Astros,117,Kansas City Royals,118,Kauffman Stadium,Final
745924,2024-04-09,R,2024,Los Angeles Dodgers,119,Minnesota Twins,142,Target Field,Final
745195,2024-04-09,R,2024,Philadelphia Phillies,143,St. Louis Cardinals,138,Busch Stadium,Final
745030,2024-04-09,R,2024,Oakland Athletics,133,Texas Rangers,140,Globe Life Field,Final
746571,2024-04-09,R,2024,Arizona Diamondbacks,109,Colorado Rockies,115,Coors Field,Final
746250,2024-04-09,R,2024,Tampa Bay Rays,139,Los Angeles Angels,108,Angel Stadium,Final
745357,2024-04-09,R,2024,Washington Nationals,120,San Francisco Giants,137,Oracle Park,Final
745433,2024-04-09,R,2024,Chicago Cubs,112,San Diego Padres,135,Petco Park,Final
745923,2024-04-10,R,2024,Los Angeles Dodgers,119,Minnesota Twins,142,Target Field,Final
745196,2024-04-10,R,2024,Philadelphia Phillies,143,St. Louis Cardinals,138,Busch Stadium,Final
744950,2024-04-10,R,2024,Seattle Mariners,136,Toronto Blue Jays,141,Rogers Centre,Final
746573,2024-04-10,R,2024,Arizona Diamondbacks,109,Colorado Rockies,115,Coors Field,Final
745355,2024-04-10,R,2024,Washington Nationals,120,San Francisco Giants,137,Oracle Park,Final
746247,2024-04-10,R,2024,Tampa Bay Rays,139,Los Angeles Angels,108,Angel Stadium,Final
746655,2024-04-10,R,2024,Chicago White Sox,145,Cleveland Guardians,114,Progressive Field,Final
745429,2024-04-10,R,2024,Chicago Cubs,112,San Diego Padres,135,Petco Park,Final
746728,2024-04-10,R,2024,Milwaukee Brewers,158,Cincinnati Reds,113,Great American Ball Park,Final
745763,2024-04-10,R,2024,Miami Marlins,146,New York Yankees,147,Yankee Stadium,Final
746980,2024-04-10,R,2024,Baltimore Orioles,110,Boston Red Sox,111,Fenway Park,Final
746323,2024-04-10,R,2024,Houston Astros,117,Kansas City Royals,118,Kauffman Stadium,Final
745024,2024-04-10,R,2024,Oakland Athletics,133,Texas Rangers,140,Globe Life Field,Final
747139,2024-09-30,R,2024,New York Mets,121,Atlanta Braves,144,Truist Park,Postponed
747137,2024-04-11,R,2024,New York Mets,121,Atlanta Braves,144,Truist Park,Final
746322,2024-04-11,R,2024,Houston Astros,117,Kansas City Royals,118,Kauffman Stadium,Final
745029,2024-04-11,R,2024,Oakland Athletics,133,Texas Rangers,140,Globe Life Field,Final
745601,2024-04-11,R,2024,Pittsburgh Pirates,134,Philadelphia Phillies,143,Citizens Bank Park,Final
746977,2024-04-11,R,2024,Baltimore Orioles,110,Boston Red Sox,111,Fenway Park,Final
746490,2024-04-13,R,2024,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Postponed
746730,2024-08-30,R,2024,Milwaukee Brewers,158,Cincinnati Reds,113,Great American Ball Park,Postponed
746491,2024-04-12,R,2024,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Final
745596,2024-04-12,R,2024,Pittsburgh Pirates,134,Philadelphia Phillies,143,Citizens Bank Park,Final
745112,2024-04-12,R,2024,San Francisco Giants,137,Tampa Bay Rays,139,Tropicana Field,Final
747055,2024-04-12,R,2024,Milwaukee Brewers,158,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
744954,2024-04-12,R,2024,Colorado Rockies,115,Toronto Blue Jays,141,Rogers Centre,Final
746978,2024-04-12,R,2024,Los Angeles Angels,108,Boston Red Sox,111,Fenway Park,Final
745838,2024-04-12,R,2024,Kansas City Royals,118,New York Mets,121,Citi Field,Final
746084,2024-04-12,R,2024,Atlanta Braves,144,Miami Marlins,146,loanDepot park,Final
746812,2024-04-12,R,2024,Cincinnati Reds,113,Chicago White Sox,145,Guaranteed Rate Field,Final
746408,2024-04-12,R,2024,Texas Rangers,140,Houston Astros,117,Minute Maid Park,Final
745679,2024-04-12,R,2024,Washington Nationals,120,Oakland Athletics,133,Oakland Coliseum,Final
745274,2024-04-12,R,2024,Chicago Cubs,112,Seattle Mariners,136,T-Mobile Park,Final
747217,2024-04-12,R,2024,St. Louis Cardinals,138,Arizona Diamondbacks,109,Chase Field,Final
746162,2024-04-12,R,2024,San Diego Padres,135,Los Angeles Dodgers,119,Dodger Stadium,Final
746656,2024-04-13,R,2024,New York Yankees,147,Cleveland Guardians,114,Progressive Field,Postponed
746656,2024-04-13,R,2024,New York Yankees,147,Cleveland Guardians,114,Progressive Field,Final
746658,2024-04-13,R,2024,New York Yankees,147,Cleveland Guardians,114,Progressive Field,Final
746489,2024-04-13,R,2024,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Final
746490,2024-04-13,R,2024,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Final
745839,2024-04-13,R,2024,Kansas City Royals,118,New York Mets,121,Citi Field,Final
746811,2024-04-13,R,2024,Cincinnati Reds,113,Chicago White Sox,145,Guaranteed Rate Field,Final
744953,2024-04-13,R,2024,Colorado Rockies,115,Toronto Blue Jays,141,Rogers Centre,Final
746405,2024-04-13,R,2024,Texas Rangers,140,Houston Astros,117,Minute Maid Park,Final
745594,2024-04-13,R,2024,Pittsburgh Pirates,134,Philadelphia Phillies,143,Citizens Bank Park,Final
747054,2024-04-13,R,2024,Milwaukee Brewers,158,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
745676,2024-04-13,R,2024,Washington Nationals,120,Oakland Athletics,133,Oakland Coliseum,Final
746979,2024-04-13,R,2024,Los Angeles Angels,108,Boston Red Sox,111,Fenway Park,Final
745110,2024-04-13,R,2024,San Francisco Giants,137,Tampa Bay Rays,139,Tropicana Field,Final
746082,2024-04-13,R,2024,Atlanta Braves,144,Miami Marlins,146,loanDepot park,Final
747215,2024-04-13,R,2024,St. Louis Cardinals,138,Arizona Diamondbacks,109,Chase Field,Final
746161,2024-04-13,R,2024,San Diego Padres,135,Los Angeles Dodgers,119,Dodger Stadium,Final
745272,2024-04-13,R,2024,Chicago Cubs,112,Seattle Mariners,136,T-Mobile Park,Final
746975,2024-04-14,R,2024,Los Angeles Angels,108,Boston Red Sox,111,Fenway Park,Final
745595,2024-04-14,R,2024,Pittsburgh Pirates,134,Philadelphia Phillies,143,Citizens Bank Park,Final
747056,2024-04-14,R,2024,Milwaukee Brewers,158,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
744952,2024-04-14,R,2024,Colorado Rockies,115,Toronto Blue Jays,141,Rogers Centre,Final
745841,2024-04-14,R,2024,Kansas City Royals,118,New York Mets,121,Citi Field,Final
745113,2024-04-14,R,2024,San Francisco Giants,137,Tampa Bay Rays,139,Tropicana Field,Final
746492,2024-04-14,R,2024,Minnesota Twins,142,Detroit Tigers,116,Comerica Park,Final
746079,2024-04-14,R,2024,Atlanta Braves,144,Miami Marlins,146,loanDepot park,Final
746648,2024-04-14,R,2024,New York Yankees,147,Cleveland Guardians,114,Progressive Field,Final
746404,2024-04-14,R,2024,Texas Rangers,140,Houston Astros,117,Minute Maid Park,Final
746810,2024-04-14,R,2024,Cincinnati Reds,113,Chicago White Sox,145,Guaranteed Rate Field,Final
745681,2024-04-14,R,2024,Washington Nationals,120,Oakland Athletics,133,Oakland Coliseum,Final
745271,2024-04-14,R,2024,Chicago Cubs,112,Seattle Mariners,136,T-Mobile Park,Final
747216,2024-04-14,R,2024,St. Louis Cardinals,138,Arizona Diamondbacks,109,Chase Field,Final
746164,2024-04-14,R,2024,San Diego Padres,135,Los Angeles Dodgers,119,Dodger Stadium,Final
746974,2024-04-15,R,2024,Cleveland Guardians,114,Boston Red Sox,111,Fenway Park,Final
747053,2024-04-15,R,2024,Minnesota Twins,142,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
746488,2024-04-15,R,2024,Texas Rangers,140,Detroit Tigers,116,Comerica Park,Final
745597,2024-04-15,R,2024,Colorado Rockies,115,Philadelphia Phillies,143,Citizens Bank Park,Final
746080,2024-04-15,R,2024,San Francisco Giants,137,Miami Marlins,146,loanDepot park,Final
745106,2024-04-15,R,2024,Los Angeles Angels,108,Tampa Bay Rays,139,Tropicana Field,Final
744951,2024-04-15,R,2024,New York Yankees,147,Toronto Blue Jays,141,Rogers Centre,Final
745840,2024-04-15,R,2024,Pittsburgh Pirates,134,New York Mets,121,Citi Field,Final
746813,2024-04-15,R,2024,Kansas City Royals,118,Chicago White Sox,145,Guaranteed Rate Field,Final
746002,2024-04-15,R,2024,San Diego Padres,135,Milwaukee Brewers,158,American Family Field,Final
746406,2024-04-15,R,2024,Atlanta Braves,144,Houston Astros,117,Minute Maid Park,Final
747213,2024-04-15,R,2024,Chicago Cubs,112,Arizona Diamondbacks,109,Chase Field,Final
745677,2024-04-15,R,2024,St. Louis Cardinals,138,Oakland Athletics,133,Oakland Coliseum,Final
745268,2024-04-15,R,2024,Cincinnati Reds,113,Seattle Mariners,136,T-Mobile Park,Final
746158,2024-04-15,R,2024,Washington Nationals,120,Los Angeles Dodgers,119,Dodger Stadium,Final
746486,2024-04-16,R,2024,Texas Rangers,140,Detroit Tigers,116,Comerica Park,Final
747051,2024-04-16,R,2024,Minnesota Twins,142,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
745593,2024-04-16,R,2024,Colorado Rockies,115,Philadelphia Phillies,143,Citizens Bank Park,Final
746081,2024-04-16,R,2024,San Francisco Giants,137,Miami Marlins,146,loanDepot park,Final
745108,2024-04-16,R,2024,Los Angeles Angels,108,Tampa Bay Rays,139,Tropicana Field,Final
744944,2024-04-16,R,2024,New York Yankees,147,Toronto Blue Jays,141,Rogers Centre,Final
746976,2024-04-16,R,2024,Cleveland Guardians,114,Boston Red Sox,111,Fenway Park,Final
745837,2024-04-16,R,2024,Pittsburgh Pirates,134,New York Mets,121,Citi Field,Final
746004,2024-04-16,R,2024,San Diego Padres,135,Milwaukee Brewers,158,American Family Field,Final
746400,2024-04-16,R,2024,Atlanta Braves,144,Houston Astros,117,Minute Maid Park,Final
747214,2024-04-16,R,2024,Chicago Cubs,112,Arizona Diamondbacks,109,Chase Field,Final
745270,2024-04-16,R,2024,Cincinnati Reds,113,Seattle Mariners,136,T-Mobile Park,Final
745674,2024-04-16,R,2024,St. Louis Cardinals,138,Oakland Athletics,133,Oakland Coliseum,Final
746157,2024-04-16,R,2024,Washington Nationals,120,Los Angeles Dodgers,119,Dodger Stadium,Final
746809,2024-04-17,R,2024,Kansas City Royals,118,Chicago White Sox,145,Guaranteed Rate Field,Postponed
746076,2024-04-17,R,2024,San Francisco Giants,137,Miami Marlins,146,loanDepot park,Final
747049,2024-04-17,R,2024,Minnesota Twins,142,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
745836,2024-04-17,R,2024,Pittsburgh Pirates,134,New York Mets,121,Citi Field,Final
746487,2024-04-17,R,2024,Texas Rangers,140,Detroit Tigers,116,Comerica Park,Final
746005,2024-04-17,R,2024,San Diego Padres,135,Milwaukee Brewers,158,American Family Field,Final
746401,2024-04-17,R,2024,Atlanta Braves,144,Houston Astros,117,Minute Maid Park,Final
746807,2024-04-17,R,2024,Kansas City Royals,118,Chicago White Sox,145,Guaranteed Rate Field,Final
746809,2024-04-17,R,2024,Kansas City Royals,118,Chicago White Sox,145,Guaranteed Rate Field,Final
744948,2024-04-17,R,2024,New York Yankees,147,Toronto Blue Jays,141,Rogers Centre,Final
