game_pk,game_date,game_type,season,away_team,away_team_id,home_team,home_team_id,venue,status
778507,2025-03-31,R,2025,Washington Nationals,120,Toronto Blue Jays,141,Rogers Centre,Final
778503,2025-03-31,R,2025,Los Angeles Angels,108,St. Louis Cardinals,138,Busch Stadium,Final
778505,2025-03-31,R,2025,San Francisco Giants,137,Houston Astros,117,Daikin Park,Final
778499,2025-03-31,R,2025,Cleveland Guardians,114,San Diego Padres,135,Petco Park,Final
778496,2025-03-31,R,2025,Detroit Tigers,116,Seattle Mariners,136,T-Mobile Park,Final
778501,2025-03-31,R,2025,Chicago Cubs,112,Athletics,133,Sutter Health Park,Final
778500,2025-03-31,R,2025,Atlanta Braves,144,Los Angeles Dodgers,119,Dodger Stadium,Final
778498,2025-04-01,R,2025,Texas Rangers,140,Cincinnati Reds,113,Great American Ball Park,Final
778497,2025-04-01,R,2025,New York Mets,121,Miami Marlins,146,loanDepot park,Final
778493,2025-04-01,R,2025,Pittsburgh Pirates,134,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778492,2025-04-01,R,2025,Arizona Diamondbacks,109,New York Yankees,147,Yankee Stadium,Final
778491,2025-04-01,R,2025,Washington Nationals,120,Toronto Blue Jays,141,Rogers Centre,Final
778490,2025-04-01,R,2025,Minnesota Twins,142,Chicago White Sox,145,Rate Field,Final
778488,2025-04-01,R,2025,Kansas City Royals,118,Milwaukee Brewers,158,American Family Field,Final
778495,2025-04-01,R,2025,Los Angeles Angels,108,St. Louis Cardinals,138,Busch Stadium,Final
778489,2025-04-01,R,2025,San Francisco Giants,137,Houston Astros,117,Daikin Park,Final
778485,2025-04-01,R,2025,Cleveland Guardians,114,San Diego Padres,135,Petco Park,Final
778486,2025-04-01,R,2025,Detroit Tigers,116,Seattle Mariners,136,T-Mobile Park,Final
778494,2025-04-01,R,2025,Chicago Cubs,112,Athletics,133,Sutter Health Park,Final
778487,2025-04-01,R,2025,Atlanta Braves,144,Los Angeles Dodgers,119,Dodger Stadium,Final
778480,2025-04-02,R,2025,Texas Rangers,140,Cincinnati Reds,113,Great American Ball Park,Final
778479,2025-04-02,R,2025,Pittsburgh Pirates,134,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778477,2025-04-02,R,2025,Kansas City Royals,118,Milwaukee Brewers,158,American Family Field,Final
778473,2025-04-02,R,2025,Los Angeles Angels,108,St. Louis Cardinals,138,Busch Stadium,Final
778474,2025-04-02,R,2025,Minnesota Twins,142,Chicago White Sox,145,Rate Field,Final
778478,2025-04-02,R,2025,Washington Nationals,120,Toronto Blue Jays,141,Rogers Centre,Final
778471,2025-04-02,R,2025,Chicago Cubs,112,Athletics,133,Sutter Health Park,Final
778476,2025-04-02,R,2025,Cleveland Guardians,114,San Diego Padres,135,Petco Park,Final
778469,2025-04-02,R,2025,Detroit Tigers,116,Seattle Mariners,136,T-Mobile Park,Final
778475,2025-04-02,R,2025,San Francisco Giants,137,Houston Astros,117,Daikin Park,Final
778481,2025-04-02,R,2025,New York Mets,121,Miami Marlins,146,loanDepot park,Final
778483,2025-04-02,R,2025,Boston Red Sox,111,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
778482,2025-04-02,R,2025,Colorado Rockies,115,Philadelphia Phillies,143,Citizens Bank Park,Final
778484,2025-04-02,R,2025,Arizona Diamondbacks,109,New York Yankees,147,Yankee Stadium,Final
778472,2025-04-02,R,2025,Atlanta Braves,144,Los Angeles Dodgers,119,Dodger Stadium,Final
778470,2025-04-03,R,2025,Boston Red Sox,111,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
778467,2025-04-03,R,2025,Colorado Rockies,115,Philadelphia Phillies,143,Citizens Bank Park,Final
778462,2025-04-03,R,2025,Houston Astros,117,Minnesota Twins,142,Target Field,Final
778466,2025-04-03,R,2025,Arizona Diamondbacks,109,New York Yankees,147,Yankee Stadium,Final
778468,2025-04-03,R,2025,Cincinnati Reds,113,Milwaukee Brewers,158,American Family Field,Final
778458,2025-04-04,R,2025,Chicago White Sox,145,Detroit Tigers,116,Comerica Park,Final
778463,2025-04-04,R,2025,St. Louis Cardinals,138,Boston Red Sox,111,Fenway Park,Final
778460,2025-04-04,R,2025,San Diego Padres,135,Chicago Cubs,112,Wrigley Field,Final
778465,2025-04-04,R,2025,Toronto Blue Jays,141,New York Mets,121,Citi Field,Final
778456,2025-04-04,R,2025,Athletics,133,Colorado Rockies,115,Coors Field,Final
778461,2025-04-04,R,2025,New York Yankees,147,Pittsburgh Pirates,134,PNC Park,Final
778444,2025-04-04,R,2025,Seattle Mariners,136,San Francisco Giants,137,Oracle Park,Final
778457,2025-04-04,R,2025,Arizona Diamondbacks,109,Washington Nationals,120,Nationals Park,Final
778459,2025-04-04,R,2025,Los Angeles Dodgers,119,Philadelphia Phillies,143,Citizens Bank Park,Final
778464,2025-04-04,R,2025,Miami Marlins,146,Atlanta Braves,144,Truist Park,Final
778455,2025-04-04,R,2025,Baltimore Orioles,110,Kansas City Royals,118,Kauffman Stadium,Final
778454,2025-04-04,R,2025,Tampa Bay Rays,139,Texas Rangers,140,Globe Life Field,Final
778453,2025-04-04,R,2025,Cincinnati Reds,113,Milwaukee Brewers,158,American Family Field,Final
778447,2025-04-04,R,2025,Cleveland Guardians,114,Los Angeles Angels,108,Angel Stadium,Final
778445,2025-04-05,R,2025,Chicago White Sox,145,Detroit Tigers,116,Comerica Park,Final
778440,2025-04-05,R,2025,Houston Astros,117,Minnesota Twins,142,Target Field,Final
778450,2025-04-05,R,2025,San Diego Padres,135,Chicago Cubs,112,Wrigley Field,Final
778452,2025-04-05,R,2025,Arizona Diamondbacks,109,Washington Nationals,120,Nationals Park,Final
778448,2025-04-05,R,2025,Los Angeles Dodgers,119,Philadelphia Phillies,143,Citizens Bank Park,Final
778449,2025-04-05,R,2025,New York Yankees,147,Pittsburgh Pirates,134,PNC Park,Final
778441,2025-04-05,R,2025,Baltimore Orioles,110,Kansas City Royals,118,Kauffman Stadium,Final
778438,2025-04-05,R,2025,Tampa Bay Rays,139,Texas Rangers,140,Globe Life Field,Final
778446,2025-04-05,R,2025,Toronto Blue Jays,141,New York Mets,121,Citi Field,Final
778439,2025-04-05,R,2025,Cincinnati Reds,113,Milwaukee Brewers,158,American Family Field,Final
778451,2025-04-05,R,2025,Miami Marlins,146,Atlanta Braves,144,Truist Park,Final
778442,2025-04-05,R,2025,Athletics,133,Colorado Rockies,115,Coors Field,Final
778436,2025-04-05,R,2025,Seattle Mariners,136,San Francisco Giants,137,Oracle Park,Final
778437,2025-04-05,R,2025,Cleveland Guardians,114,Los Angeles Angels,108,Angel Stadium,Final
778443,2025-04-06,R,2025,St. Louis Cardinals,138,Boston Red Sox,111,Fenway Park,Postponed
778429,2025-04-06,R,2025,Arizona Diamondbacks,109,Washington Nationals,120,Nationals Park,Final
778443,2025-04-06,R,2025,St. Louis Cardinals,138,Boston Red Sox,111,Fenway Park,Final
778432,2025-04-06,R,2025,St. Louis Cardinals,138,Boston Red Sox,111,Fenway Park,Final
778434,2025-04-06,R,2025,Los Angeles Dodgers,119,Philadelphia Phillies,143,Citizens Bank Park,Final
778428,2025-04-06,R,2025,New York Yankees,147,Pittsburgh Pirates,134,PNC Park,Final
778435,2025-04-06,R,2025,Toronto Blue Jays,141,New York Mets,121,Citi Field,Final
778433,2025-04-06,R,2025,Chicago White Sox,145,Detroit Tigers,116,Comerica Park,Final
778422,2025-04-06,R,2025,Baltimore Orioles,110,Kansas City Royals,118,Kauffman Stadium,Final
778419,2025-04-06,R,2025,Houston Astros,117,Minnesota Twins,142,Target Field,Final
778421,2025-04-06,R,2025,Cincinnati Reds,113,Milwaukee Brewers,158,American Family Field,Final
778430,2025-04-06,R,2025,San Diego Padres,135,Chicago Cubs,112,Wrigley Field,Final
778420,2025-04-06,R,2025,Tampa Bay Rays,139,Texas Rangers,140,Globe Life Field,Final
778423,2025-04-06,R,2025,Athletics,133,Colorado Rockies,115,Coors Field,Final
778427,2025-04-06,R,2025,Seattle Mariners,136,San Francisco Giants,137,Oracle Park,Final
778425,2025-04-06,R,2025,Cleveland Guardians,114,Los Angeles Angels,108,Angel Stadium,Final
778431,2025-08-09,R,2025,Miami Marlins,146,Atlanta Braves,144,Truist Park,Postponed
778424,2025-04-07,R,2025,New York Yankees,147,Detroit Tigers,116,Comerica Park,Final
778415,2025-04-07,R,2025,St. Louis Cardinals,138,Pittsburgh Pirates,134,PNC Park,Final
778418,2025-04-07,R,2025,Los Angeles Dodgers,119,Washington Nationals,120,Nationals Park,Final
778426,2025-04-07,R,2025,Toronto Blue Jays,141,Boston Red Sox,111,Fenway Park,Final
778416,2025-04-07,R,2025,Miami Marlins,146,New York Mets,121,Citi Field,Final
778411,2025-04-07,R,2025,Texas Rangers,140,Chicago Cubs,112,Wrigley Field,Final
778412,2025-04-07,R,2025,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
778413,2025-04-07,R,2025,Baltimore Orioles,110,Arizona Diamondbacks,109,Chase Field,Final
778405,2025-04-07,R,2025,Houston Astros,117,Seattle Mariners,136,T-Mobile Park,Final
778410,2025-04-07,R,2025,Cincinnati Reds,113,San Francisco Giants,137,Oracle Park,Final
778414,2025-04-07,R,2025,San Diego Padres,135,Athletics,133,Sutter Health Park,Final
778403,2025-04-08,R,2025,New York Yankees,147,Detroit Tigers,116,Comerica Park,Final
778402,2025-04-08,R,2025,Chicago White Sox,145,Cleveland Guardians,114,Progressive Field,Final
778407,2025-04-08,R,2025,Miami Marlins,146,New York Mets,121,Citi Field,Final
778408,2025-04-08,R,2025,St. Louis Cardinals,138,Pittsburgh Pirates,134,PNC Park,Final
778409,2025-04-08,R,2025,Los Angeles Dodgers,119,Washington Nationals,120,Nationals Park,Final
778404,2025-04-08,R,2025,Toronto Blue Jays,141,Boston Red Sox,111,Fenway Park,Final
778417,2025-04-08,R,2025,Los Angeles Angels,108,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778406,2025-04-08,R,2025,Philadelphia Phillies,143,Atlanta Braves,144,Truist Park,Final
778401,2025-04-08,R,2025,Texas Rangers,140,Chicago Cubs,112,Wrigley Field,Final
778400,2025-04-08,R,2025,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
778394,2025-04-08,R,2025,Milwaukee Brewers,158,Colorado Rockies,115,Coors Field,Final
778396,2025-04-08,R,2025,Baltimore Orioles,110,Arizona Diamondbacks,109,Chase Field,Final
778398,2025-04-08,R,2025,Houston Astros,117,Seattle Mariners,136,T-Mobile Park,Final
778397,2025-04-08,R,2025,Cincinnati Reds,113,San Francisco Giants,137,Oracle Park,Final
778395,2025-04-08,R,2025,San Diego Padres,135,Athletics,133,Sutter Health Park,Final
778389,2025-04-09,R,2025,St. Louis Cardinals,138,Pittsburgh Pirates,134,PNC Park,Final
778390,2025-04-09,R,2025,Miami Marlins,146,New York Mets,121,Citi Field,Final
778387,2025-04-09,R,2025,New York Yankees,147,Detroit Tigers,116,Comerica Park,Final
778385,2025-04-09,R,2025,Texas Rangers,140,Chicago Cubs,112,Wrigley Field,Final
778381,2025-04-09,R,2025,San Diego Padres,135,Athletics,133,Sutter Health Park,Final
778380,2025-04-09,R,2025,Baltimore Orioles,110,Arizona Diamondbacks,109,Chase Field,Final
778376,2025-04-09,R,2025,Cincinnati Reds,113,San Francisco Giants,137,Oracle Park,Final
778392,2025-04-09,R,2025,Los Angeles Dodgers,119,Washington Nationals,120,Nationals Park,Final
778383,2025-04-09,R,2025,Houston Astros,117,Seattle Mariners,136,T-Mobile Park,Final
778391,2025-04-09,R,2025,Chicago White Sox,145,Cleveland Guardians,114,Progressive Field,Final
778386,2025-04-09,R,2025,Toronto Blue Jays,141,Boston Red Sox,111,Fenway Park,Final
778399,2025-04-09,R,2025,Los Angeles Angels,108,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778393,2025-04-09,R,2025,Philadelphia Phillies,143,Atlanta Braves,144,Truist Park,Final
778388,2025-04-09,R,2025,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
778379,2025-04-09,R,2025,Milwaukee Brewers,158,Colorado Rockies,115,Coors Field,Final
778382,2025-04-10,R,2025,Los Angeles Angels,108,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778378,2025-04-10,R,2025,Chicago White Sox,145,Cleveland Guardians,114,Progressive Field,Final
778373,2025-04-10,R,2025,Minnesota Twins,142,Kansas City Royals,118,Kauffman Stadium,Final
778371,2025-04-10,R,2025,Milwaukee Brewers,158,Colorado Rockies,115,Coors Field,Final
778377,2025-04-10,R,2025,Toronto Blue Jays,141,Boston Red Sox,111,Fenway Park,Final
778384,2025-04-10,R,2025,Philadelphia Phillies,143,Atlanta Braves,144,Truist Park,Final
778375,2025-04-11,R,2025,Kansas City Royals,118,Cleveland Guardians,114,Progressive Field,Final
778374,2025-04-11,R,2025,Pittsburgh Pirates,134,Cincinnati Reds,113,Great American Ball Park,Final
778367,2025-04-11,R,2025,Atlanta Braves,144,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778370,2025-04-11,R,2025,San Francisco Giants,137,New York Yankees,147,Yankee Stadium,Completed Early
778369,2025-04-11,R,2025,Washington Nationals,120,Miami Marlins,146,loanDepot park,Final
778366,2025-04-11,R,2025,Boston Red Sox,111,Chicago White Sox,145,Rate Field,Final
778368,2025-04-11,R,2025,Los Angeles Angels,108,Houston Astros,117,Daikin Park,Final
778363,2025-04-11,R,2025,Detroit Tigers,116,Minnesota Twins,142,Target Field,Final
778365,2025-04-11,R,2025,Philadelphia Phillies,143,St. Louis Cardinals,138,Busch Stadium,Final
778361,2025-04-11,R,2025,Colorado Rockies,115,San Diego Padres,135,Petco Park,Final
778360,2025-04-11,R,2025,Texas Rangers,140,Seattle Mariners,136,T-Mobile Park,Final
778364,2025-04-11,R,2025,Milwaukee Brewers,158,Arizona Diamondbacks,109,Chase Field,Final
778358,2025-04-11,R,2025,New York Mets,121,Athletics,133,Sutter Health Park,Final
778356,2025-04-11,R,2025,Chicago Cubs,112,Los Angeles Dodgers,119,Dodger Stadium,Final
778372,2025-07-29,R,2025,Toronto Blue Jays,141,Baltimore Orioles,110,Oriole Park at Camden Yards,Postponed
778348,2025-04-12,R,2025,Detroit Tigers,116,Minnesota Twins,142,Target Field,Final
778347,2025-04-12,R,2025,Philadelphia Phillies,143,St. Louis Cardinals,138,Busch Stadium,Final
778355,2025-04-12,R,2025,San Francisco Giants,137,New York Yankees,147,Yankee Stadium,Final
778346,2025-04-12,R,2025,New York Mets,121,Athletics,133,Sutter Health Park,Final
778362,2025-04-12,R,2025,Toronto Blue Jays,141,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
778353,2025-04-12,R,2025,Atlanta Braves,144,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778349,2025-04-12,R,2025,Boston Red Sox,111,Chicago White Sox,145,Rate Field,Final
778354,2025-04-12,R,2025,Washington Nationals,120,Miami Marlins,146,loanDepot park,Final
778359,2025-04-12,R,2025,Kansas City Royals,118,Cleveland Guardians,114,Progressive Field,Final
778357,2025-04-12,R,2025,Pittsburgh Pirates,134,Cincinnati Reds,113,Great American Ball Park,Final
778351,2025-04-12,R,2025,Los Angeles Angels,108,Houston Astros,117,Daikin Park,Final
778350,2025-04-12,R,2025,Milwaukee Brewers,158,Arizona Diamondbacks,109,Chase Field,Final
778352,2025-04-12,R,2025,Colorado Rockies,115,San Diego Padres,135,Petco Park,Final
778345,2025-04-12,R,2025,Chicago Cubs,112,Los Angeles Dodgers,119,Dodger Stadium,Final
778341,2025-04-12,R,2025,Texas Rangers,140,Seattle Mariners,136,T-Mobile Park,Final
778344,2025-04-13,R,2025,Toronto Blue Jays,141,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
778339,2025-04-13,R,2025,San Francisco Giants,137,New York Yankees,147,Yankee Stadium,Final
778342,2025-04-13,R,2025,Kansas City Royals,118,Cleveland Guardians,114,Progressive Field,Final
778343,2025-04-13,R,2025,Pittsburgh Pirates,134,Cincinnati Reds,113,Great American Ball Park,Final
778340,2025-04-13,R,2025,Atlanta Braves,144,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778337,2025-04-13,R,2025,Washington Nationals,120,Miami Marlins,146,loanDepot park,Final
778329,2025-04-13,R,2025,Los Angeles Angels,108,Houston Astros,117,Daikin Park,Final
778335,2025-04-13,R,2025,Detroit Tigers,116,Minnesota Twins,142,Target Field,Final
778338,2025-04-13,R,2025,Boston Red Sox,111,Chicago White Sox,145,Rate Field,Final
778336,2025-04-13,R,2025,Philadelphia Phillies,143,St. Louis Cardinals,138,Busch Stadium,Final
778333,2025-04-13,R,2025,New York Mets,121,Athletics,133,Sutter Health Park,Final
778330,2025-04-13,R,2025,Colorado Rockies,115,San Diego Padres,135,Petco Park,Final
778334,2025-04-13,R,2025,Texas Rangers,140,Seattle Mariners,136,T-Mobile Park,Final
778332,2025-04-13,R,2025,Milwaukee Brewers,158,Arizona Diamondbacks,109,Chase Field,Final
778331,2025-04-13,R,2025,Chicago Cubs,112,Los Angeles Dodgers,119,Dodger Stadium,Final
778321,2025-04-14,R,2025,Washington Nationals,120,Pittsburgh Pirates,134,PNC Park,Final
778320,2025-04-14,R,2025,San Francisco Giants,137,Philadelphia Phillies,143,Citizens Bank Park,Final
778328,2025-04-14,R,2025,Boston Red Sox,111,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778327,2025-04-14,R,2025,Kansas City Royals,118,New York Yankees,147,Yankee Stadium,Final
778322,2025-04-14,R,2025,Atlanta Braves,144,Toronto Blue Jays,141,Rogers Centre,Final
778324,2025-04-14,R,2025,New York Mets,121,Minnesota Twins,142,Target Field,Final
778323,2025-04-14,R,2025,Detroit Tigers,116,Milwaukee Brewers,158,American Family Field,Final
778325,2025-04-14,R,2025,Houston Astros,117,St. Louis Cardinals,138,Busch Stadium,Final
778315,2025-04-14,R,2025,Chicago Cubs,112,San Diego Padres,135,Petco Park,Final
778326,2025-04-14,R,2025,Colorado Rockies,115,Los Angeles Dodgers,119,Dodger Stadium,Final
778314,2025-04-15,R,2025,Washington Nationals,120,Pittsburgh Pirates,134,PNC Park,Final
778316,2025-04-15,R,2025,Seattle Mariners,136,Cincinnati Reds,113,Great American Ball Park,Final
778318,2025-04-15,R,2025,Arizona Diamondbacks,109,Miami Marlins,146,loanDepot park,Final
778313,2025-04-15,R,2025,San Francisco Giants,137,Philadelphia Phillies,143,Citizens Bank Park,Final
778317,2025-04-15,R,2025,Cleveland Guardians,114,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
778319,2025-04-15,R,2025,Boston Red Sox,111,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778312,2025-04-15,R,2025,Kansas City Royals,118,New York Yankees,147,Yankee Stadium,Final
778311,2025-04-15,R,2025,Atlanta Braves,144,Toronto Blue Jays,141,Rogers Centre,Final
778307,2025-04-15,R,2025,New York Mets,121,Minnesota Twins,142,Target Field,Final
778309,2025-04-15,R,2025,Athletics,133,Chicago White Sox,145,Rate Field,Final
778310,2025-04-15,R,2025,Detroit Tigers,116,Milwaukee Brewers,158,American Family Field,Final
778308,2025-04-15,R,2025,Houston Astros,117,St. Louis Cardinals,138,Busch Stadium,Final
778306,2025-04-15,R,2025,Los Angeles Angels,108,Texas Rangers,140,Globe Life Field,Final
778305,2025-04-15,R,2025,Chicago Cubs,112,San Diego Padres,135,Petco Park,Final
778302,2025-04-15,R,2025,Colorado Rockies,115,Los Angeles Dodgers,119,Dodger Stadium,Final
778297,2025-04-16,R,2025,Atlanta Braves,144,Toronto Blue Jays,141,Rogers Centre,Final
778299,2025-04-16,R,2025,New York Mets,121,Minnesota Twins,142,Target Field,Final
778295,2025-04-16,R,2025,Detroit Tigers,116,Milwaukee Brewers,158,American Family Field,Final
778290,2025-04-16,R,2025,Houston Astros,117,St. Louis Cardinals,138,Busch Stadium,Final
778288,2025-04-16,R,2025,Chicago Cubs,112,San Diego Padres,135,Petco Park,Final
778301,2025-04-16,R,2025,Cleveland Guardians,114,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
778293,2025-04-16,R,2025,Washington Nationals,120,Pittsburgh Pirates,134,PNC Park,Final
778304,2025-04-16,R,2025,Seattle Mariners,136,Cincinnati Reds,113,Great American Ball Park,Final
778303,2025-04-16,R,2025,Arizona Diamondbacks,109,Miami Marlins,146,loanDepot park,Final
778296,2025-04-16,R,2025,San Francisco Giants,137,Philadelphia Phillies,143,Citizens Bank Park,Final
778298,2025-04-16,R,2025,Boston Red Sox,111,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778300,2025-04-16,R,2025,Kansas City Royals,118,New York Yankees,147,Yankee Stadium,Final
778294,2025-04-16,R,2025,Athletics,133,Chicago White Sox,145,Rate Field,Final
778289,2025-04-16,R,2025,Los Angeles Angels,108,Texas Rangers,140,Globe Life Field,Final
778287,2025-04-16,R,2025,Colorado Rockies,115,Los Angeles Dodgers,119,Dodger Stadium,Final
778291,2025-04-17,R,2025,Arizona Diamondbacks,109,Miami Marlins,146,loanDepot park,Final
778280,2025-04-17,R,2025,Washington Nationals,120,Pittsburgh Pirates,134,PNC Park,Final
778285,2025-04-17,R,2025,Seattle Mariners,136,Cincinnati Reds,113,Great American Ball Park,Final
778283,2025-04-17,R,2025,Athletics,133,Chicago White Sox,145,Rate Field,Final
778279,2025-04-17,R,2025,San Francisco Giants,137,Philadelphia Phillies,143,Citizens Bank Park,Final
778292,2025-04-17,R,2025,Cleveland Guardians,114,Baltimore Orioles,110,Oriole Park at Camden Yards,Final
778286,2025-04-17,R,2025,Kansas City Royals,118,Detroit Tigers,116,Comerica Park,Final
778282,2025-04-17,R,2025,New York Yankees,147,Tampa Bay Rays,139,George M. Steinbrenner Field,Final
778278,2025-04-17,R,2025,St. Louis Cardinals,138,New York Mets,121,Citi Field,Final
